arm_key,label,train_seed,eval_seed,workload_hash,n_tasks,mean_delay_ms,p50_delay_ms,p95_delay_ms,p99_delay_ms,success_rate,deadline_miss_rate,broker_ms_mean,up_ms_mean,queue_ms_mean,exec_ms_mean,prop_j,comp_j,net_j,control_j,signal_j,edge_j,sys_j_per_delivered,sys_j_per_attempted,head_changes,jain_delay,jain_success
A1,optimal-head/event/rl,44,44,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25134,151.71651759378696,150.0,550.0,550.0,0.45364844433834645,0.5463515556616536,0.34734499769638133,2.2920115324471575,103.26476669789038,48.10106481090919,2056781.533002257,11771.71561377039,116.08603272948254,156.3076787267369,0.0,445.3049203030501,181.4831562223984,82.32955149390413,0,0.9858333899988506,0.9904005843146374
A1,optimal-head/event/rl,44,45,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24998,138.92215231177994,135.71883577282762,413.36765974158646,550.0,0.5772061764941195,0.42279382350588046,0.4391328444401779,2.236139593603753,78.58379102318074,60.40031275472419,2161240.977000717,14779.377225930728,112.75482514979103,158.37478088669414,0.0,450.99515796470536,150.85885917185175,87.07666529284938,0,0.9900063606956652,0.9937244946424438
A1,optimal-head/event/rl,44,46,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25550,133.02416630959598,114.78031439983826,386.6447058985222,550.0,0.638238747553816,0.36176125244618396,0.46010477455956994,2.6721628292374917,66.6705138946213,65.92426394468488,2216621.286488255,16534.32530843339,138.364133297849,153.9709159797236,0.0,549.9461005011015,136.99625271027577,87.43631674937248,0,0.9915256237758767,0.9954547071601622
A1,optimal-head/event/rl,44,47,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25063,143.0887136308652,150.0,455.4023075571031,550.0,0.5239995212065595,0.47600047879344054,0.38506414029940295,2.231990018002971,88.67436276080367,54.4574400416097,2186893.6301714447,13338.907986100974,113.08795116650383,152.86265756896,0.08661154334329052,441.946308388203,167.5885571983715,87.81632373164476,6,0.9910866446722478,0.9924738596411151
A1,optimal-head/event/rl,44,48,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25277,141.1443294256501,144.38847921327636,436.13514027364005,550.0,0.5689757487043557,0.43102425129564426,0.4253459245783478,2.4636744040238474,79.9577169959298,61.11464866522312,2220543.345618201,15134.419948561146,126.096871176543,155.82233118369643,0.013005953018501408,494.87362182768373,155.50372489201104,88.47784829674814,1,0.9906709259869043,0.9934552142656982
A1,optimal-head/event/rl,44,49,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24995,139.59793590740728,136.79274169759026,426.58534209275973,550.0,0.5765953190638128,0.4234046809361872,0.4283531016799746,2.4006489072819432,79.48657549001301,59.69228776786985,2153155.624240666,14631.937374588291,121.87950600353896,155.3479259021439,0.0,493.1947041994743,150.46891366578961,86.75967128431125,0,0.9900241827327203,0.9935036358368184
A1,optimal-head/event/rl,44,50,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24846,143.9846789115942,150.0,453.87907484585986,550.0,0.5536504869999195,0.4463495130000805,0.4470723123602503,2.721155664767251,81.91677287299235,61.86503230915544,2177178.2687625173,15021.593078430175,136.8123358500911,163.59476678217203,0.0,521.0585391451491,159.4228938268919,88.26456280619516,0,0.9887186640537293,0.9921967043009513
A1,optimal-head/event/rl,44,51,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25076,139.86277586160648,145.4322693811054,430.6489811070833,550.0,0.5670362099218376,0.43296379007816244,0.4489280175974554,2.534295027630945,80.69288267652183,58.60414753675106,2263913.5570448954,14395.496489630497,129.04917911330466,165.6896910453343,0.0,506.1703648926174,160.2862341071508,90.88809869076317,0,0.9908365750128403,0.9936502185740629
A1,optimal-head/event/rl,44,52,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25007,138.39880141397228,133.1220183701305,418.68525200302935,550.0,0.58427640260727,0.41572359739273,0.42482686658345553,2.754986451549927,77.76789643821462,60.21619976778744,2195395.454748285,14714.01087195631,139.86096858718167,150.71290631973278,0.0,550.9074512087396,151.32098740307688,88.41328215884978,0,0.9908942262813558,0.9936252279403726
B1,static/spotis/rl,42,42,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25080,151.88042971569675,150.0,510.9438653520456,550.0,0.45502392344497605,0.544976076555024,0.37163788820648513,3.0640851671644955,101.28338422795419,51.209828954718404,2162083.708989013,12395.008190548388,155.03645845994282,157.5387633663151,0.03133729225827647,567.5849543475416,190.6203039513694,86.73679859222598,2,0.985624178987712,0.9896934718903952
B1,static/spotis/rl,42,43,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24912,131.53759059058152,112.85743495376188,378.5381513705509,550.0,0.6476396917148363,0.35236030828516374,0.4716627073724241,3.2762194049357647,65.72037276464948,64.98299475490883,2310193.7866252298,15826.09467521354,165.14598174064963,151.9434513567544,0.0,631.4043300500874,144.22761714786108,93.40752950640618,0,0.9909494270656072,0.9955338272788793
B1,static/spotis/rl,42,44,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25134,153.40999626990458,150.0,550.0,550.0,0.43829076151826213,0.5617092384817379,0.3373391820428296,2.4491551035371097,106.937394482774,46.04586321259959,2092981.5136883282,11254.473836636864,124.78639045372357,156.3076787267369,0.0,472.8127655364813,191.0847761764417,83.7506920649193,0,0.9850921712214901,0.9895728821862112
B1,static/spotis/rl,42,45,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,24998,143.22715222743653,150.0,454.725372080692,550.0,0.5510040803264261,0.4489959196735739,0.4338848563943958,2.890697505022219,84.5126085185444,58.71611111784151,2202648.506783122,14268.175852898892,146.04815294488625,158.37478088669414,0.0,546.381923119107,161.01114327667867,88.71779692347276,0,0.9880986544897751,0.9936686316716465
B1,static/spotis/rl,42,46,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25550,137.2787586978865,125.35553880764283,406.22403959768354,550.0,0.603013698630137,0.396986301369863,0.4472493329197885,3.1482921618635005,73.67582338168863,63.450240854896286,2272993.615052966,15808.475361374125,162.47422257394624,153.9709159797236,0.0,634.9362996696284,148.61773686328056,89.61853118796725,0,0.9890757277358078,0.9951142740554465
B1,static/spotis/rl,42,47,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25063,146.00456427095233,150.0,457.4487362046201,550.0,0.49291784702549574,0.5070821529745042,0.3764703921875595,2.628611217757084,93.58100202166682,52.76867617276093,2230158.7495742883,12826.173218570952,132.43785089473795,151.6267472801964,0.03521099639270872,505.2398984624808,181.62330115755975,89.52536657624759,2,0.9893424885031644,0.9893173486997513
B1,static/spotis/rl,42,48,8c83a86bf0b3a80faca732fee4610f0032a44e8607b3403d111db21af98fdd2f,25277,144.72531645732658,150.0,444.73829490071574,550.0,0.5409660956600862,0.45903390433991376,0.4150825471073226,3.0411060969628756,84.35838207798554,60.46602851104941,2266845.7462919448,14863.61057291695,155.03631535292098,155.73166617523836,0.015770598673855808,593.2649156507284,166.93092039875964,90.30396825306165,1,0.9906825082811784,0.9923332672489291
