study_axis,n_fog,n_iot,arrival_rate,arrival_rate_per_fog,episode_seconds,trial,seed,policy,head_failure_s,n_tasks,duration_s,mean_delay_ms,p50_delay_ms,p95_delay_ms,p99_delay_ms,success_rate,deadline_miss_rate,mean_control_delay_ms,mean_selector_delay_ms,mean_handover_delay_ms,control_energy_mj_per_task,nonprop_energy_j_per_delivered_task,whole_swarm_energy_j,head_changes,head_changes_per_1000_tasks,mean_head_tenure_ticks,selector_run_pct,mean_selector_runtime_us,mean_stage1_ms_per_tick,stage1_cpu_share_pct,mean_head_soc_pct,mean_head_iot_distance_m,mean_head_fog_distance_m,mean_head_workload_cycles,mean_head_control_service_ms,kl_gate_pct,tenure_block_pct,switch_cost_block_pct,head_recovery_ticks,tasks_dropped_in_gap,delay_spike_ms,control_jobs_lost,decision_power_0_pct,decision_power_1_pct,decision_power_2_pct,decision_power_3_pct,decision_power_4_pct,decision_power_5_pct
fog_size,40,400,360.0,9.0,10.0,0,42,2dp_fhs,,3598,10.0,137.44934644194615,116.71331600187918,406.2177209038293,550.0,0.6862145636464703,0.31378543635352973,0.0,0.9492610605350525,0.0,18.95286149184259,1.2090989107033534,315818.99686533236,89.0,24.73596442468038,1.1111111111111112,0.0,4741.400000000002,4.741400000000002,4.741400000000002,69.89978426346377,1762.8863729129903,1694.4232741083977,149690761.2666908,7.562515590109599,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,40,400,360.0,9.0,10.0,0,42,3d_pos,,3598,10.0,132.13009137681786,105.79730695747875,391.8632236958037,550.0,0.7381878821567538,0.2618121178432462,0.0,0.6461598377287315,0.0,13.238270196913442,1.1600431441983787,315914.8062457967,56.0,15.56420233463035,1.7543859649122806,0.0,7364.199999999996,7.364199999999996,7.364199999999996,66.51597445592984,1971.2298626762904,1850.5106983716146,224738758.11721474,7.352646213578438,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,80,800,720.0,9.0,10.0,0,42,spotis,,7195,10.0,125.6330859347577,96.0917756044326,367.88528012666717,550.0,0.768589298123697,0.23141070187630297,0.0,0.5528839471855453,0.0,6.009074239054782,1.1184942569379168,631366.1489104315,0.0,0.0,100.0,2.9702970297029703,87.05168316831683,0.08705168316831682,0.08705168316831682,86.75207563812403,1097.4779804346244,962.2878955479241,716342652.8899955,0.8996923228805684,97.02970297029702,0.0,0.0,nan,0,nan,0,13.997841884515461,20.48567272332073,7.937145373400231,7.59753179818037,37.845987784326915,12.135820436256296
fog_size,80,800,720.0,9.0,10.0,0,42,fu_serve,,7195,10.0,128.53410238969448,100.8923416544878,382.1713495475608,550.0,0.7392633773453787,0.2607366226546213,0.0,0.7859039950122185,0.0,8.977295956580983,1.1423511808026818,631257.0416002544,3.0,0.41695621959694235,25.0,0.0,2499.099999999999,2.499099999999999,2.499099999999999,86.88105497111343,1027.3278728169141,866.9038068643633,284359637.751168,4.211654960743621,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,80,800,720.0,9.0,10.0,0,42,2dp_fhs,,7195,10.0,159.77725651570663,150.0,449.33075428579315,550.0,0.4569840166782488,0.5430159833217512,0.0,0.9942225081667966,0.0,17.927522119553394,1.4628171327191106,629990.6184019453,99.0,13.759555246699097,1.0,0.0,18068.0,18.068,18.068,72.89368184538996,1001.934550910075,843.0474888065532,61519312.26994889,36.64344345895748,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,80,800,720.0,9.0,10.0,0,42,3d_pos,,7195,10.0,144.88159551939347,140.7314474067072,422.5231399171586,550.0,0.5987491313412092,0.4012508686587908,0.0,0.676270541679244,0.0,13.346293515309096,1.2780938937188877,630686.9041637059,59.0,8.200138985406532,1.6666666666666667,0.0,28617.999999999996,28.617999999999995,28.617999999999995,75.25140858175104,1025.491153505612,862.5456315330572,352811590.18156034,27.38743224935656,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,60.0,3.0,10.0,0,42,spotis,,632,10.0,100.25042911375093,67.77957510225974,319.83384302102627,476.56832015278,0.939873417721519,0.060126582278481,0.0,0.6096124996755659,0.0,6.396425231664367,0.9309569482606588,157388.85368793242,0.0,0.0,100.0,1.9801980198019802,64.42550495049503,0.06442550495049502,0.06442550495049502,65.42486840053658,1677.7631276864588,1716.6651327310753,76824974.23638226,0.699956517439843,98.01980198019803,0.0,0.9900990099009901,nan,0,nan,0,6.6437253429066425,16.08304930787995,4.699732081292981,23.210857277445136,43.764287646103966,5.598348344371322
arrival_rate,20,200,60.0,3.0,10.0,0,42,fu_serve,,632,10.0,100.6057077122415,68.2573783458108,326.3771233141167,469.09495987065674,0.9367088607594937,0.06329113924050633,0.0,1.1328449202280784,0.0,12.218129352925017,0.9349705260980132,157389.3678121156,0.0,0.0,100.0,0.0,199.59999999999988,0.1995999999999999,0.19959999999999992,86.78478506520716,1062.5017082192792,916.9097268367549,0.0,1.5166837220535505,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,60.0,3.0,10.0,0,42,2dp_fhs,,632,10.0,104.27697965062232,73.34386100855505,318.01434178668404,472.47616611773407,0.930379746835443,0.069620253164557,0.0,0.847441717170036,0.0,32.11853598488069,0.9584390358447124,157399.42741374226,51.0,80.69620253164557,1.9230769230769231,0.0,1295.8,1.2958,1.2958,62.30219806999992,1038.3819530236015,886.91719740491,45725947.26056966,2.556751454751128,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,60.0,3.0,10.0,0,42,3d_pos,,632,10.0,100.55000206693687,68.9705248581447,319.9377356123293,468.6414007873648,0.935126582278481,0.064873417721519,0.0,0.7214642211820325,0.0,13.710648509262544,0.9380657085255096,157390.2620944042,8.0,12.658227848101266,11.11111111111111,0.0,1972.7999999999995,1.9727999999999994,1.9727999999999994,61.71250848750569,1065.1197607215202,897.9385471703022,31836059.073650766,2.6169258120079446,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
