study_axis,n_fog,n_iot,arrival_rate,arrival_rate_per_fog,episode_seconds,trial,seed,policy,head_failure_s,n_tasks,duration_s,mean_delay_ms,p50_delay_ms,p95_delay_ms,p99_delay_ms,success_rate,deadline_miss_rate,mean_control_delay_ms,mean_selector_delay_ms,mean_handover_delay_ms,control_energy_mj_per_task,nonprop_energy_j_per_delivered_task,whole_swarm_energy_j,head_changes,head_changes_per_1000_tasks,mean_head_tenure_ticks,selector_run_pct,mean_selector_runtime_us,mean_stage1_ms_per_tick,stage1_cpu_share_pct,mean_head_soc_pct,mean_head_iot_distance_m,mean_head_fog_distance_m,mean_head_workload_cycles,mean_head_control_service_ms,kl_gate_pct,tenure_block_pct,switch_cost_block_pct,head_recovery_ticks,tasks_dropped_in_gap,delay_spike_ms,control_jobs_lost,decision_power_0_pct,decision_power_1_pct,decision_power_2_pct,decision_power_3_pct,decision_power_4_pct,decision_power_5_pct
fog_size,15,150,135.0,9.0,10.0,0,42,2dp_fhs,,1402,10.0,131.502787990344,103.81886502665071,400.2234729382322,550.0,0.7275320970042796,0.27246790299572043,0.0,0.7763185617433431,0.0,25.442421870156732,1.0988821525749963,118003.11870866329,86.0,61.34094151212553,1.1494252873563218,0.0,656.1999999999998,0.6561999999999998,0.6561999999999998,53.30207349337333,1973.4100592244579,2167.901177040917,152593162.71922728,1.66768407431123,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,15,150,135.0,9.0,10.0,0,42,3d_pos,,1402,10.0,125.36743801263799,93.5915667119711,400.6195865188984,550.0,0.7710413694721826,0.2289586305278174,0.0,0.5725295793818972,0.0,10.028876362601673,1.034892602315585,118000.97781613993,15.0,10.699001426533524,6.25,0.0,1028.7999999999995,1.0287999999999995,1.0287999999999995,39.83320890049516,2449.337684958644,2475.9211725676696,203586920.38058212,1.5280890892106493,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,20,200,180.0,9.0,10.0,0,42,spotis,,1843,10.0,123.40659751327719,91.35322389188971,380.0501524761435,550.0,0.7797069994574064,0.2202930005425936,0.0,0.5476367019847738,0.0,6.360290532145471,1.029374444787051,158315.07633782458,0.0,0.0,100.0,2.9702970297029703,103.480198019802,0.103480198019802,0.10348019801980202,65.41711630337021,1677.7631276864588,1716.6651327310753,243695443.44598308,0.7494935150516514,97.02970297029702,0.0,1.9801980198019802,nan,0,nan,0,10.31092768217979,21.809922060134934,7.29100928020394,24.47195918505152,27.413786110251266,8.702395682178569
fog_size,20,200,180.0,9.0,10.0,0,42,fu_serve,,1843,10.0,125.24637444244222,96.13323872243562,365.9444773532183,550.0,0.7672273467173087,0.23277265328269126,0.0,1.0225355936084302,0.0,11.87705294072194,1.0614957756101733,158336.8202873784,0.0,0.0,100.0,0.0,152.20000000000007,0.15220000000000009,0.15220000000000009,86.76622509784984,1062.5017082192792,916.9097268367549,70727688.58629398,1.550350505666256,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,20,200,180.0,9.0,10.0,0,42,2dp_fhs,,1843,10.0,133.6851507732816,106.47548990633825,407.9154895852207,550.0,0.7189365165491047,0.28106348345089527,0.0,0.8638273242006539,0.0,22.501717804506875,1.1208427995185903,158320.9819700277,84.0,45.57786218122626,1.1764705882352942,0.0,1070.8,1.0708,1.0708,74.43446642288764,1115.6736457937814,987.9737000474815,210254540.20329472,2.397857111241835,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,20,200,180.0,9.0,10.0,0,42,3d_pos,,1843,10.0,127.01686701388235,96.44506186159686,381.21449792004967,550.0,0.7547476939772111,0.2452523060227889,0.0,0.6434626983230851,0.0,11.812345380189639,1.0671168806087017,158320.2248415923,25.0,13.564839934888768,3.8461538461538463,0.0,1766.200000000001,1.7662000000000009,1.7662000000000007,59.68218808941994,1065.8196116263425,899.5740086108219,156364907.78964004,2.4190589668529543,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,5,50,45.0,9.0,10.0,1,43,spotis,,447,10.0,130.93643923190552,95.83473202100112,476.7757353506019,550.0,0.7136465324384788,0.28635346756152125,0.0,0.4536912751677852,0.0,6.110899328858544,0.979543724307502,39269.4182450599,0.0,0.0,100.0,3.9603960396039604,66.09108910891092,0.06609108910891093,0.06609108910891093,96.26874461635636,1543.2018844479767,1217.4828924088913,241829117.43524417,0.6534832146852861,96.03960396039604,0.0,0.0,nan,0,nan,0,14.589169805959365,19.321740574672045,5.998972097930352,37.31371764377444,11.219459526651958,11.556940351011837
fog_size,5,50,45.0,9.0,10.0,1,43,fu_serve,,447,10.0,132.16609403899437,97.75848675530696,469.5728444864435,550.0,0.7024608501118568,0.29753914988814323,0.0,0.7399976070337104,0.0,9.9543178534335,0.9944851067542106,39269.21212052663,0.0,0.0,100.0,0.0,18.40000000000001,0.01840000000000001,0.01840000000000001,79.16164167789229,1452.7392248526628,962.7370348962417,135734126.7662898,1.029333690261799,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,5,50,45.0,9.0,10.0,1,43,2dp_fhs,,447,10.0,142.0887794179043,117.59104755172878,482.4723293859746,550.0,0.6442953020134228,0.3557046979865772,0.0,0.7261359776859644,0.0,48.32466980517611,1.1159249767762247,39278.33019031736,67.0,149.8881431767338,1.4705882352941178,0.0,112.79999999999994,0.11279999999999994,0.11279999999999994,86.69841561150457,1439.9487689299128,1101.421101888555,104165015.240219,1.677257134985769,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,5,50,45.0,9.0,10.0,1,43,3d_pos,,447,10.0,131.9541633132924,94.87140004832817,476.2512440249676,550.0,0.7114093959731543,0.28859060402684567,0.0,0.5152461292852568,0.0,7.180565212718203,0.9714114710612761,39265.85264480329,0.0,0.0,100.0,0.0,159.1,0.1591,0.1591,84.33265158563174,1755.2298442060317,1296.4155657519134,178055930.9726058,0.8299899452738164,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,10,100,90.0,9.0,10.0,1,43,spotis,,922,10.0,119.76819961012795,88.4900431887743,329.88995796094775,550.0,0.7744034707158352,0.22559652928416485,0.0,0.5069414316702818,0.0,6.064402386116723,0.9766754910440008,79491.98748143305,0.0,0.0,100.0,2.9702970297029703,79.16831683168314,0.07916831683168314,0.07916831683168314,75.48177446653423,1994.8386460752947,1761.7979315055552,325698001.99927276,0.6705938150931523,97.02970297029702,0.0,0.0,nan,0,nan,0,12.003865123811028,22.2087375591457,6.442792908282041,30.643467440914602,18.844611953018557,9.856525014828065
